frequency;V(/OPA858/VOUT) (phase);V(/OPA858/VOUT) (gain);
5.3827;-1.65088e-05;140.001;
5.39511;-1.65468e-05;140.001;
5.40754;-1.6585e-05;140.001;
5.42001;-1.66232e-05;140.001;
5.4325;-1.66615e-05;140.001;
5.44503;-1.66999e-05;140.001;
5.45758;-1.67384e-05;140.001;
5.47016;-1.6777e-05;140.001;
5.48277;-1.68157e-05;140.001;
5.49541;-1.68545e-05;140.001;
5.50808;-1.68933e-05;140.001;
5.52077;-1.69322e-05;140.001;
5.5335;-1.69713e-05;140.001;
5.54626;-1.70104e-05;140.001;
5.55904;-1.70496e-05;140.001;
5.57186;-1.70889e-05;140.001;
5.5847;-1.71283e-05;140.001;
5.59758;-1.71678e-05;140.001;
5.61048;-1.72074e-05;140.001;
5.62341;-1.7247e-05;140.001;
5.63638;-1.72868e-05;140.001;
5.64937;-1.73267e-05;140.001;
5.66239;-1.73666e-05;140.001;
5.67545;-1.74066e-05;140.001;
5.68853;-1.74468e-05;140.001;
5.70164;-1.7487e-05;140.001;
5.71479;-1.75273e-05;140.001;
5.72796;-1.75677e-05;140.001;
5.74116;-1.76082e-05;140.001;
5.7544;-1.76488e-05;140.001;
5.76766;-1.76895e-05;140.001;
5.78096;-1.77302e-05;140.001;
5.79429;-1.77711e-05;140.001;
5.80764;-1.78121e-05;140.001;
5.82103;-1.78531e-05;140.001;
5.83445;-1.78943e-05;140.001;
5.8479;-1.79355e-05;140.001;
5.86138;-1.79769e-05;140.001;
5.87489;-1.80183e-05;140.001;
5.88844;-1.80599e-05;140.001;
5.90201;-1.81015e-05;140.001;
5.91562;-1.81432e-05;140.001;
5.92925;-1.81851e-05;140.001;
5.94292;-1.8227e-05;140.001;
5.95662;-1.8269e-05;140.001;
5.97035;-1.83111e-05;140.001;
5.98412;-1.83533e-05;140.001;
5.99791;-1.83956e-05;140.001;
6.01174;-1.8438e-05;140.001;
6.0256;-1.84805e-05;140.001;
6.03949;-1.85231e-05;140.001;
6.05341;-1.85658e-05;140.001;
6.06736;-1.86086e-05;140.001;
6.08135;-1.86515e-05;140.001;
6.09537;-1.86945e-05;140.001;
6.10942;-1.87376e-05;140.001;
6.1235;-1.87808e-05;140.001;
6.13762;-1.88241e-05;140.001;
6.15177;-1.88675e-05;140.001;
6.16595;-1.8911e-05;140.001;
6.18016;-1.89546e-05;140.001;
6.19441;-1.89983e-05;140.001;
6.20869;-1.90421e-05;140.001;
6.223;-1.9086e-05;140.001;
6.23735;-1.913e-05;140.001;
6.25173;-1.91741e-05;140.001;
6.26614;-1.92183e-05;140.001;
6.28058;-1.92626e-05;140.001;
6.29506;-1.9307e-05;140.001;
6.30957;-1.93515e-05;140.001;
6.32412;-1.93961e-05;140.001;
6.3387;-1.94408e-05;140.001;
6.35331;-1.94856e-05;140.001;
6.36796;-1.95306e-05;140.001;
6.38263;-1.95756e-05;140.001;
6.39735;-1.96207e-05;140.001;
6.4121;-1.96659e-05;140.001;
6.42688;-1.97113e-05;140.001;
6.44169;-1.97567e-05;140.001;
6.45654;-1.98023e-05;140.001;
6.47143;-1.98479e-05;140.001;
6.48634;-1.98937e-05;140.001;
6.5013;-1.99395e-05;140.001;
6.51628;-1.99855e-05;140.001;
6.53131;-2.00316e-05;140.001;
6.54636;-2.00777e-05;140.001;
6.56145;-2.0124e-05;140.001;
6.57658;-2.01704e-05;140.001;
6.59174;-2.02169e-05;140.001;
6.60693;-2.02635e-05;140.001;
6.62217;-2.03102e-05;140.001;
6.63743;-2.0357e-05;140.001;
6.65273;-2.0404e-05;140.001;
6.66807;-2.0451e-05;140.001;
6.68344;-2.04981e-05;140.001;
6.69885;-2.05454e-05;140.001;
6.71429;-2.05928e-05;140.001;
6.72977;-2.06402e-05;140.001;
6.74528;-2.06878e-05;140.001;
6.76083;-2.07355e-05;140.001;
6.77642;-2.07833e-05;140.001;
6.79204;-2.08312e-05;140.001;
6.80769;-2.08792e-05;140.001;
6.82339;-2.09274e-05;140.001;
6.83912;-2.09756e-05;140.001;
6.85488;-2.1024e-05;140.001;
6.87068;-2.10724e-05;140.001;
6.88652;-2.1121e-05;140.001;
6.9024;-2.11697e-05;140.001;
6.91831;-2.12185e-05;140.001;
6.93426;-2.12674e-05;140.001;
6.95024;-2.13164e-05;140.001;
6.96627;-2.13656e-05;140.001;
6.98232;-2.14148e-05;140.001;
6.99842;-2.14642e-05;140.001;
7.01455;-2.15137e-05;140.001;
7.03072;-2.15633e-05;140.001;
7.04693;-2.1613e-05;140.001;
7.06318;-2.16628e-05;140.001;
7.07946;-2.17127e-05;140.001;
7.09578;-2.17628e-05;140.001;
7.11214;-2.1813e-05;140.001;
7.12853;-2.18632e-05;140.001;
7.14496;-2.19136e-05;140.001;
7.16143;-2.19642e-05;140.001;
7.17794;-2.20148e-05;140.001;
7.19449;-2.20655e-05;140.001;
7.21107;-2.21164e-05;140.001;
7.2277;-2.21674e-05;140.001;
7.24436;-2.22185e-05;140.001;
7.26106;-2.22697e-05;140.001;
7.2778;-2.2321e-05;140.001;
7.29458;-2.23725e-05;140.001;
7.31139;-2.24241e-05;140.001;
7.32825;-2.24758e-05;140.001;
7.34514;-2.25276e-05;140.001;
7.36207;-2.25795e-05;140.001;
7.37904;-2.26316e-05;140.001;
7.39605;-2.26837e-05;140.001;
7.4131;-2.2736e-05;140.001;
7.43019;-2.27884e-05;140.001;
7.44732;-2.2841e-05;140.001;
7.46449;-2.28936e-05;140.001;
7.4817;-2.29464e-05;140.001;
7.49894;-2.29993e-05;140.001;
7.51623;-2.30523e-05;140.001;
7.53356;-2.31055e-05;140.001;
7.55092;-2.31587e-05;140.001;
7.56833;-2.32121e-05;140.001;
7.58578;-2.32656e-05;140.001;
7.60326;-2.33193e-05;140.001;
7.62079;-2.3373e-05;140.001;
7.63836;-2.34269e-05;140.001;
7.65597;-2.34809e-05;140.001;
7.67361;-2.3535e-05;140.001;
7.6913;-2.35893e-05;140.001;
7.70903;-2.36437e-05;140.001;
7.72681;-2.36982e-05;140.001;
7.74462;-2.37528e-05;140.001;
7.76247;-2.38075e-05;140.001;
7.78037;-2.38624e-05;140.001;
7.7983;-2.39174e-05;140.001;
7.81628;-2.39726e-05;140.001;
7.8343;-2.40278e-05;140.001;
7.85236;-2.40832e-05;140.001;
7.87046;-2.41387e-05;140.001;
7.8886;-2.41944e-05;140.001;
7.90679;-2.42502e-05;140.001;
7.92501;-2.43061e-05;140.001;
7.94328;-2.43621e-05;140.001;
7.96159;-2.44183e-05;140.001;
7.97995;-2.44745e-05;140.001;
7.99834;-2.4531e-05;140.001;
8.01678;-2.45875e-05;140.001;
8.03526;-2.46442e-05;140.001;
8.05378;-2.4701e-05;140.001;
8.07235;-2.47579e-05;140.001;
8.09096;-2.4815e-05;140.001;
8.10961;-2.48722e-05;140.001;
8.12831;-2.49296e-05;140.001;
8.14704;-2.4987e-05;140.001;
8.16582;-2.50446e-05;140.001;
8.18465;-2.51024e-05;140.001;
8.20352;-2.51602e-05;140.001;
8.22243;-2.52182e-05;140.001;
8.24138;-2.52764e-05;140.001;
8.26038;-2.53346e-05;140.001;
8.27942;-2.5393e-05;140.001;
8.29851;-2.54516e-05;140.001;
8.31764;-2.55102e-05;140.001;
8.33681;-2.55691e-05;140.001;
8.35603;-2.5628e-05;140.001;
8.37529;-2.56871e-05;140.001;
8.3946;-2.57463e-05;140.001;
8.41395;-2.58056e-05;140.001;
8.43335;-2.58651e-05;140.001;
8.45279;-2.59248e-05;140.001;
8.47227;-2.59845e-05;140.001;
8.4918;-2.60444e-05;140.001;
8.51138;-2.61045e-05;140.001;
8.531;-2.61646e-05;140.001;
8.55067;-2.62249e-05;140.001;
8.57038;-2.62854e-05;140.001;
8.59014;-2.6346e-05;140.001;
8.60994;-2.64067e-05;140.001;
8.62979;-2.64676e-05;140.001;
8.64968;-2.65286e-05;140.001;
8.66962;-2.65898e-05;140.001;
8.6896;-2.66511e-05;140.001;
8.70964;-2.67125e-05;140.001;
8.72971;-2.67741e-05;140.001;
8.74984;-2.68358e-05;140.001;
8.77001;-2.68977e-05;140.001;
8.79023;-2.69597e-05;140.001;
8.81049;-2.70218e-05;140.001;
8.8308;-2.70841e-05;140.001;
8.85116;-2.71465e-05;140.001;
8.87156;-2.72091e-05;140.001;
8.89201;-2.72719e-05;140.001;
8.91251;-2.73347e-05;140.001;
8.93305;-2.73977e-05;140.001;
8.95365;-2.74609e-05;140.001;
8.97429;-2.75242e-05;140.001;
8.99498;-2.75876e-05;140.001;
9.01571;-2.76512e-05;140.001;
9.03649;-2.7715e-05;140.001;
9.05733;-2.77789e-05;140.001;
9.07821;-2.78429e-05;140.001;
9.09913;-2.79071e-05;140.001;
9.12011;-2.79714e-05;140.001;
9.14113;-2.80359e-05;140.001;
9.1622;-2.81005e-05;140.001;
9.18333;-2.81653e-05;140.001;
9.2045;-2.82302e-05;140.001;
9.22571;-2.82953e-05;140.001;
9.24698;-2.83605e-05;140.001;
9.2683;-2.84259e-05;140.001;
9.28966;-2.84915e-05;140.001;
9.31108;-2.85571e-05;140.001;
9.33254;-2.8623e-05;140.001;
9.35406;-2.86889e-05;140.001;
9.37562;-2.87551e-05;140.001;
9.39723;-2.88214e-05;140.001;
9.4189;-2.88878e-05;140.001;
9.44061;-2.89544e-05;140.001;
9.46237;-2.90211e-05;140.001;
9.48418;-2.90881e-05;140.001;
9.50605;-2.91551e-05;140.001;
9.52796;-2.92223e-05;140.001;
9.54993;-2.92897e-05;140.001;
9.57194;-2.93572e-05;140.001;
9.59401;-2.94249e-05;140.001;
9.61612;-2.94927e-05;140.001;
9.63829;-2.95607e-05;140.001;
9.66051;-2.96288e-05;140.001;
9.68278;-2.96971e-05;140.001;
9.7051;-2.97656e-05;140.001;
9.72747;-2.98342e-05;140.001;
9.7499;-2.9903e-05;140.001;
9.77237;-2.99719e-05;140.001;
9.7949;-3.0041e-05;140.001;
9.81748;-3.01103e-05;140.001;
9.84011;-3.01797e-05;140.001;
9.86279;-3.02493e-05;140.001;
9.88553;-3.0319e-05;140.001;
9.90832;-3.03889e-05;140.001;
9.93116;-3.04589e-05;140.001;
9.95405;-3.05291e-05;140.001;
9.977;-3.05995e-05;140.001;
10;-3.06701e-05;140.001;
10.0231;-3.07408e-05;140.001;
10.0462;-3.08116e-05;140.001;
10.0693;-3.08827e-05;140.001;
10.0925;-3.09538e-05;140.001;
10.1158;-3.10252e-05;140.001;
10.1391;-3.10967e-05;140.001;
10.1625;-3.11684e-05;140.001;
10.1859;-3.12403e-05;140.001;
10.2094;-3.13123e-05;140.001;
10.2329;-3.13845e-05;140.001;
10.2565;-3.14568e-05;140.001;
10.2802;-3.15293e-05;140.001;
10.3039;-3.1602e-05;140.001;
10.3276;-3.16749e-05;140.001;
10.3514;-3.17479e-05;140.001;
10.3753;-3.18211e-05;140.001;
10.3992;-3.18944e-05;140.001;
10.4232;-3.19679e-05;140.001;
10.4472;-3.20416e-05;140.001;
10.4713;-3.21155e-05;140.001;
10.4954;-3.21895e-05;140.001;
10.5196;-3.22637e-05;140.001;
10.5439;-3.23381e-05;140.001;
10.5682;-3.24127e-05;140.001;
10.5925;-3.24874e-05;140.001;
10.617;-3.25623e-05;140.001;
10.6414;-3.26373e-05;140.001;
10.666;-3.27126e-05;140.001;
10.6905;-3.2788e-05;140.001;
10.7152;-3.28636e-05;140.001;
10.7399;-3.29393e-05;140.001;
10.7647;-3.30153e-05;140.001;
10.7895;-3.30914e-05;140.001;
10.8143;-3.31676e-05;140.001;
10.8393;-3.32441e-05;140.001;
10.8643;-3.33207e-05;140.001;
10.8893;-3.33976e-05;140.001;
10.9144;-3.34745e-05;140.001;
10.9396;-3.35517e-05;140.001;
10.9648;-3.36291e-05;140.001;
10.9901;-3.37066e-05;140.001;
11.0154;-3.37843e-05;140.001;
11.0408;-3.38622e-05;140.001;
11.0662;-3.39402e-05;140.001;
11.0917;-3.40185e-05;140.001;
11.1173;-3.40969e-05;140.001;
11.1429;-3.41755e-05;140.001;
11.1686;-3.42543e-05;140.001;
11.1944;-3.43332e-05;140.001;
11.2202;-3.44124e-05;140.001;
11.246;-3.44917e-05;140.001;
11.272;-3.45712e-05;140.001;
11.298;-3.46509e-05;140.001;
11.324;-3.47308e-05;140.001;
11.3501;-3.48108e-05;140.001;
11.3763;-3.48911e-05;140.001;
11.4025;-3.49715e-05;140.001;
11.4288;-3.50521e-05;140.001;
11.4551;-3.51329e-05;140.001;
11.4815;-3.52139e-05;140.001;
11.508;-3.52951e-05;140.001;
11.5345;-3.53765e-05;140.001;
11.5611;-3.5458e-05;140.001;
11.5878;-3.55398e-05;140.001;
11.6145;-3.56217e-05;140.001;
11.6413;-3.57038e-05;140.001;
11.6681;-3.57861e-05;140.001;
11.695;-3.58686e-05;140.001;
11.722;-3.59513e-05;140.001;
11.749;-3.60342e-05;140.001;
11.7761;-3.61172e-05;140.001;
11.8032;-3.62005e-05;140.001;
11.8304;-3.6284e-05;140.001;
11.8577;-3.63676e-05;140.001;
11.885;-3.64514e-05;140.001;
11.9124;-3.65355e-05;140.001;
11.9399;-3.66197e-05;140.001;
11.9674;-3.67041e-05;140.001;
11.995;-3.67887e-05;140.001;
12.0226;-3.68735e-05;140.001;
12.0504;-3.69585e-05;140.001;
12.0781;-3.70437e-05;140.001;
12.106;-3.71291e-05;140.001;
12.1339;-3.72147e-05;140.001;
12.1619;-3.73005e-05;140.001;
12.1899;-3.73865e-05;140.001;
12.218;-3.74727e-05;140.001;
12.2462;-3.75591e-05;140.001;
12.2744;-3.76456e-05;140.001;
12.3027;-3.77324e-05;140.001;
12.331;-3.78194e-05;140.001;
12.3595;-3.79066e-05;140.001;
12.388;-3.7994e-05;140.001;
12.4165;-3.80815e-05;140.001;
12.4451;-3.81693e-05;140.001;
12.4738;-3.82573e-05;140.001;
12.5026;-3.83455e-05;140.001;
12.5314;-3.84339e-05;140.001;
12.5603;-3.85225e-05;140.001;
12.5893;-3.86113e-05;140.001;
12.6183;-3.87003e-05;140.001;
12.6474;-3.87895e-05;140.001;
12.6765;-3.8879e-05;140.001;
12.7057;-3.89686e-05;140.001;
12.735;-3.90584e-05;140.001;
12.7644;-3.91485e-05;140.001;
12.7938;-3.92387e-05;140.001;
12.8233;-3.93292e-05;140.001;
12.8529;-3.94198e-05;140.001;
12.8825;-3.95107e-05;140.001;
12.9122;-3.96018e-05;140.001;
12.942;-3.96931e-05;140.001;
12.9718;-3.97846e-05;140.001;
13.0017;-3.98763e-05;140.001;
13.0317;-3.99682e-05;140.001;
13.0617;-4.00603e-05;140.001;
13.0918;-4.01527e-05;140.001;
13.122;-4.02452e-05;140.001;
13.1522;-4.0338e-05;140.001;
13.1826;-4.0431e-05;140.001;
13.213;-4.05242e-05;140.001;
13.2434;-4.06176e-05;140.001;
13.2739;-4.07113e-05;140.001;
13.3045;-4.08051e-05;140.001;
13.3352;-4.08992e-05;140.001;
13.366;-4.09935e-05;140.001;
13.3968;-4.1088e-05;140.001;
13.4276;-4.11827e-05;140.001;
13.4586;-4.12776e-05;140.001;
13.4896;-4.13728e-05;140.001;
13.5207;-4.14681e-05;140.001;
13.5519;-4.15637e-05;140.001;
13.5831;-4.16596e-05;140.001;
13.6144;-4.17556e-05;140.001;
13.6458;-4.18518e-05;140.001;
13.6773;-4.19483e-05;140.001;
13.7088;-4.2045e-05;140.001;
13.7404;-4.21419e-05;140.001;
13.7721;-4.22391e-05;140.001;
13.8038;-4.23365e-05;140.001;
13.8357;-4.24341e-05;140.001;
13.8676;-4.25319e-05;140.001;
13.8995;-4.26299e-05;140.001;
13.9316;-4.27282e-05;140.001;
13.9637;-4.28267e-05;140.001;
13.9959;-4.29254e-05;140.001;
14.0281;-4.30244e-05;140.001;
14.0605;-4.31236e-05;140.001;
14.0929;-4.3223e-05;140.001;
14.1254;-4.33226e-05;140.001;
14.1579;-4.34225e-05;140.001;
14.1906;-4.35226e-05;140.001;
14.2233;-4.36229e-05;140.001;
14.2561;-4.37235e-05;140.001;
14.2889;-4.38243e-05;140.001;
14.3219;-4.39253e-05;140.001;
14.3549;-4.40265e-05;140.001;
14.388;-4.4128e-05;140.001;
14.4212;-4.42298e-05;140.001;
14.4544;-4.43317e-05;140.001;
14.4877;-4.44339e-05;140.001;
14.5211;-4.45363e-05;140.001;
14.5546;-4.4639e-05;140.001;
14.5881;-4.47419e-05;140.001;
14.6218;-4.48451e-05;140.001;
14.6555;-4.49484e-05;140.001;
14.6893;-4.50521e-05;140.001;
14.7231;-4.51559e-05;140.001;
14.7571;-4.526e-05;140.001;
14.7911;-4.53643e-05;140.001;
14.8252;-4.54689e-05;140.001;
14.8594;-4.55737e-05;140.001;
14.8936;-4.56788e-05;140.001;
14.9279;-4.57841e-05;140.001;
14.9624;-4.58896e-05;140.001;
14.9968;-4.59954e-05;140.001;
15.0314;-4.61015e-05;140.001;
15.0661;-4.62077e-05;140.001;
15.1008;-4.63142e-05;140.001;
15.1356;-4.6421e-05;140.001;
15.1705;-4.6528e-05;140.001;
15.2055;-4.66353e-05;140.001;
15.2405;-4.67428e-05;140.001;
15.2757;-4.68505e-05;140.001;
15.3109;-4.69585e-05;140.001;
15.3462;-4.70668e-05;140.001;
15.3815;-4.71753e-05;140.001;
15.417;-4.7284e-05;140.001;
15.4525;-4.7393e-05;140.001;
15.4882;-4.75023e-05;140.001;
15.5239;-4.76118e-05;140.001;
15.5597;-4.77216e-05;140.001;
15.5955;-4.78316e-05;140.001;
15.6315;-4.79418e-05;140.001;
15.6675;-4.80523e-05;140.001;
15.7036;-4.81631e-05;140.001;
15.7398;-4.82741e-05;140.001;
15.7761;-4.83854e-05;140.001;
15.8125;-4.8497e-05;140.001;
15.8489;-4.86088e-05;140.001;
15.8855;-4.87208e-05;140.001;
15.9221;-4.88331e-05;140.001;
15.9588;-4.89457e-05;140.001;
15.9956;-4.90585e-05;140.001;
16.0325;-4.91716e-05;140.001;
16.0694;-4.9285e-05;140.001;
16.1065;-4.93986e-05;140.001;
16.1436;-4.95125e-05;140.001;
16.1808;-4.96266e-05;140.001;
16.2181;-4.9741e-05;140.001;
16.2555;-4.98557e-05;140.001;
16.293;-4.99706e-05;140.001;
16.3305;-5.00858e-05;140.001;
16.3682;-5.02013e-05;140.001;
16.4059;-5.0317e-05;140.001;
16.4437;-5.0433e-05;140.001;
16.4816;-5.05492e-05;140.001;
16.5196;-5.06658e-05;140.001;
16.5577;-5.07826e-05;140.001;
16.5959;-5.08996e-05;140.001;
16.6341;-5.1017e-05;140.001;
16.6725;-5.11346e-05;140.001;
16.7109;-5.12524e-05;140.001;
16.7494;-5.13706e-05;140.001;
16.788;-5.1489e-05;140.001;
16.8267;-5.16077e-05;140.001;
16.8655;-5.17267e-05;140.001;
16.9044;-5.18459e-05;140.001;
16.9434;-5.19654e-05;140.001;
16.9824;-5.20852e-05;140.001;
17.0216;-5.22053e-05;140.001;
17.0608;-5.23256e-05;140.001;
17.1002;-5.24463e-05;140.001;
17.1396;-5.25672e-05;140.001;
17.1791;-5.26884e-05;140.001;
17.2187;-5.28098e-05;140.001;
17.2584;-5.29315e-05;140.001;
17.2982;-5.30536e-05;140.001;
17.338;-5.31759e-05;140.001;
17.378;-5.32985e-05;140.001;
17.4181;-5.34213e-05;140.001;
17.4582;-5.35445e-05;140.001;
17.4985;-5.36679e-05;140.001;
17.5388;-5.37916e-05;140.001;
17.5792;-5.39156e-05;140.001;
17.6198;-5.40399e-05;140.001;
17.6604;-5.41645e-05;140.001;
17.7011;-5.42893e-05;140.001;
17.7419;-5.44145e-05;140.001;
17.7828;-5.45399e-05;140.001;
17.8238;-5.46657e-05;140.001;
17.8649;-5.47917e-05;140.001;
17.9061;-5.4918e-05;140.001;
17.9473;-5.50446e-05;140.001;
17.9887;-5.51715e-05;140.001;
18.0302;-5.52987e-05;140.001;
18.0717;-5.54261e-05;140.001;
18.1134;-5.55539e-05;140.001;
18.1552;-5.5682e-05;140.001;
18.197;-5.58103e-05;140.001;
18.239;-5.5939e-05;140.001;
18.281;-5.60679e-05;140.001;
18.3231;-5.61972e-05;140.001;
18.3654;-5.63267e-05;140.001;
18.4077;-5.64566e-05;140.001;
18.4502;-5.65867e-05;140.001;
18.4927;-5.67172e-05;140.001;
18.5353;-5.68479e-05;140.001;
18.578;-5.6979e-05;140.001;
18.6209;-5.71103e-05;140.001;
18.6638;-5.7242e-05;140.001;
18.7068;-5.73739e-05;140.001;
18.7499;-5.75062e-05;140.001;
18.7932;-5.76388e-05;140.001;
18.8365;-5.77716e-05;140.001;
18.8799;-5.79048e-05;140.001;
18.9234;-5.80383e-05;140.001;
18.9671;-5.81721e-05;140.001;
19.0108;-5.83062e-05;140.001;
19.0546;-5.84406e-05;140.001;
19.0985;-5.85753e-05;140.001;
19.1426;-5.87103e-05;140.001;
19.1867;-5.88457e-05;140.001;
19.2309;-5.89813e-05;140.001;
19.2752;-5.91173e-05;140.001;
19.3197;-5.92536e-05;140.001;
19.3642;-5.93902e-05;140.001;
19.4089;-5.95271e-05;140.001;
19.4536;-5.96643e-05;140.001;
19.4984;-5.98018e-05;140.001;
19.5434;-5.99397e-05;140.001;
19.5884;-6.00779e-05;140.001;
19.6336;-6.02164e-05;140.001;
19.6789;-6.03552e-05;140.001;
19.7242;-6.04943e-05;140.001;
19.7697;-6.06338e-05;140.001;
19.8153;-6.07736e-05;140.001;
19.8609;-6.09136e-05;140.001;
19.9067;-6.10541e-05;140.001;
19.9526;-6.11948e-05;140.001;
19.9986;-6.13359e-05;140.001;
20.0447;-6.14773e-05;140.001;
20.0909;-6.1619e-05;140.001;
20.1372;-6.1761e-05;140.001;
20.1837;-6.19034e-05;140.001;
20.2302;-6.20461e-05;140.001;
20.2768;-6.21891e-05;140.001;
20.3236;-6.23325e-05;140.001;
20.3704;-6.24762e-05;140.001;
20.4174;-6.26202e-05;140.001;
20.4644;-6.27646e-05;140.001;
20.5116;-6.29093e-05;140.001;
20.5589;-6.30543e-05;140.001;
20.6063;-6.31996e-05;140.001;
20.6538;-6.33453e-05;140.001;
20.7014;-6.34914e-05;140.001;
20.7491;-6.36377e-05;140.001;
20.797;-6.37844e-05;140.001;
20.8449;-6.39315e-05;140.001;
20.893;-6.40788e-05;140.001;
20.9411;-6.42266e-05;140.001;
20.9894;-6.43746e-05;140.001;
21.0378;-6.4523e-05;140.001;
21.0863;-6.46717e-05;140.001;
21.1349;-6.48208e-05;140.001;
21.1836;-6.49703e-05;140.001;
21.2324;-6.512e-05;140.001;
21.2814;-6.52701e-05;140.001;
21.3304;-6.54206e-05;140.001;
21.3796;-6.55714e-05;140.001;
21.4289;-6.57226e-05;140.001;
21.4783;-6.58741e-05;140.001;
21.5278;-6.60259e-05;140.001;
21.5774;-6.61781e-05;140.001;
21.6272;-6.63307e-05;140.001;
21.677;-6.64836e-05;140.001;
21.727;-6.66369e-05;140.001;
21.7771;-6.67905e-05;140.001;
21.8273;-6.69445e-05;140.001;
21.8776;-6.70988e-05;140.001;
21.928;-6.72535e-05;140.001;
21.9786;-6.74085e-05;140.001;
22.0293;-6.75639e-05;140.001;
22.08;-6.77196e-05;140.001;
22.1309;-6.78757e-05;140.001;
22.182;-6.80322e-05;140.001;
22.2331;-6.8189e-05;140.001;
22.2844;-6.83462e-05;140.001;
22.3357;-6.85038e-05;140.001;
22.3872;-6.86617e-05;140.001;
22.4388;-6.882e-05;140.001;
22.4905;-6.89786e-05;140.001;
22.5424;-6.91376e-05;140.001;
22.5944;-6.9297e-05;140.001;
22.6464;-6.94568e-05;140.001;
22.6986;-6.96169e-05;140.001;
22.751;-6.97774e-05;140.001;
22.8034;-6.99382e-05;140.001;
22.856;-7.00994e-05;140.001;
22.9087;-7.0261e-05;140.001;
22.9615;-7.0423e-05;140.001;
23.0144;-7.05854e-05;140.001;
23.0675;-7.07481e-05;140.001;
23.1206;-7.09112e-05;140.001;
23.1739;-7.10746e-05;140.001;
23.2274;-7.12385e-05;140.001;
23.2809;-7.14027e-05;140.001;
23.3346;-7.15673e-05;140.001;
23.3884;-7.17323e-05;140.001;
23.4423;-7.18976e-05;140.001;
23.4963;-7.20634e-05;140.001;
23.5505;-7.22295e-05;140.001;
23.6048;-7.2396e-05;140.001;
23.6592;-7.25629e-05;140.001;
23.7137;-7.27302e-05;140.001;
23.7684;-7.28978e-05;140.001;
23.8232;-7.30659e-05;140.001;
23.8781;-7.32343e-05;140.001;
23.9332;-7.34031e-05;140.001;
23.9883;-7.35723e-05;140.001;
24.0436;-7.37419e-05;140.001;
24.0991;-7.39119e-05;140.001;
24.1546;-7.40823e-05;140.001;
24.2103;-7.42531e-05;140.001;
24.2661;-7.44243e-05;140.001;
24.322;-7.45958e-05;140.001;
24.3781;-7.47678e-05;140.001;
24.4343;-7.49402e-05;140.001;
24.4906;-7.51129e-05;140.001;
24.5471;-7.52861e-05;140.001;
24.6037;-7.54596e-05;140.001;
24.6604;-7.56336e-05;140.001;
24.7172;-7.58079e-05;140.001;
24.7742;-7.59827e-05;140.001;
24.8313;-7.61578e-05;140.001;
24.8886;-7.63334e-05;140.001;
24.9459;-7.65094e-05;140.001;
25.0035;-7.66857e-05;140.001;
25.0611;-7.68625e-05;140.001;
25.1189;-7.70397e-05;140.001;
25.1768;-7.72173e-05;140.001;
25.2348;-7.73953e-05;140.001;
25.293;-7.75737e-05;140.001;
25.3513;-7.77525e-05;140.001;
25.4097;-7.79318e-05;140.001;
25.4683;-7.81114e-05;140.001;
25.527;-7.82915e-05;140.001;
25.5859;-7.8472e-05;140.001;
25.6448;-7.86529e-05;140.001;
25.704;-7.88342e-05;140.001;
25.7632;-7.90159e-05;140.001;
25.8226;-7.91981e-05;140.001;
25.8821;-7.93806e-05;140.001;
25.9418;-7.95636e-05;140.001;
26.0016;-7.9747e-05;140.001;
26.0615;-7.99309e-05;140.001;
26.1216;-8.01151e-05;140.001;
26.1818;-8.02998e-05;140.001;
26.2422;-8.04849e-05;140.001;
26.3027;-8.06705e-05;140.001;
26.3633;-8.08564e-05;140.001;
26.4241;-8.10428e-05;140.001;
26.485;-8.12297e-05;140.001;
26.5461;-8.14169e-05;140.001;
26.6073;-8.16046e-05;140.001;
26.6686;-8.17927e-05;140.001;
26.7301;-8.19813e-05;140.001;
26.7917;-8.21702e-05;140.001;
26.8534;-8.23597e-05;140.001;
26.9153;-8.25495e-05;140.001;
26.9774;-8.27398e-05;140.001;
27.0396;-8.29306e-05;140.001;
27.1019;-8.31217e-05;140.001;
27.1644;-8.33134e-05;140.001;
27.227;-8.35054e-05;140.001;
27.2898;-8.36979e-05;140.001;
27.3527;-8.38909e-05;140.001;
27.4157;-8.40842e-05;140.001;
27.4789;-8.42781e-05;140.001;
27.5423;-8.44724e-05;140.001;
27.6058;-8.46671e-05;140.001;
27.6694;-8.48623e-05;140.001;
27.7332;-8.50579e-05;140.001;
27.7971;-8.5254e-05;140.001;
27.8612;-8.54505e-05;140.001;
27.9254;-8.56475e-05;140.001;
27.9898;-8.58449e-05;140.001;
28.0543;-8.60428e-05;140.001;
28.119;-8.62412e-05;140.001;
28.1838;-8.644e-05;140.001;
28.2488;-8.66392e-05;140.001;
28.3139;-8.6839e-05;140.001;
28.3792;-8.70391e-05;140.001;
28.4446;-8.72398e-05;140.001;
28.5102;-8.74409e-05;140.001;
28.5759;-8.76425e-05;140.001;
28.6418;-8.78445e-05;140.001;
28.7078;-8.8047e-05;140.001;
28.774;-8.825e-05;140.001;
28.8403;-8.84534e-05;140.001;
28.9068;-8.86573e-05;140.001;
